sample,logged_at,pm10,pm25
3532,2023-10-31 15:22:42,9.59,3.84
3533,2023-10-31 15:25:09,9.65,3.77
3534,2023-10-31 15:27:45,9.75,3.46
3535,2023-10-31 15:30:16,9.83,4.01
3536,2023-10-31 15:32:42,10.0,4.28
3537,2023-10-31 15:35:08,10.34,4.26
3538,2023-10-31 15:37:35,8.76,3.82
3539,2023-10-31 15:40:02,7.6,3.58
3540,2023-10-31 15:42:28,8.33,3.71
3541,2023-10-31 15:44:54,7.56,3.42
3542,2023-10-31 15:47:20,8.4,3.54
3543,2023-10-31 15:49:46,10.15,3.82
3544,2023-10-31 15:52:12,9.36,3.75
3545,2023-10-31 15:54:38,9.14,3.9
3546,2023-10-31 15:57:07,10.63,3.87
3547,2023-10-31 15:59:32,11.34,3.64
3548,2023-10-31 16:01:59,9.04,3.88
3549,2023-10-31 16:04:25,9.88,4.01
3550,2023-10-31 16:06:51,11.19,3.9
3551,2023-10-31 16:09:17,11.43,3.97
3552,2023-10-31 16:11:43,11.28,4.27
3553,2023-10-31 16:14:09,11.78,4.44
3554,2023-10-31 16:16:44,14.24,4.64
3555,2023-10-31 16:19:12,11.96,4.38
3556,2023-10-31 16:21:38,8.65,4.08
3557,2023-10-31 16:24:04,10.32,4.31
3558,2023-10-31 16:26:31,12.14,4.38
3559,2023-10-31 16:28:57,12.12,4.44
3560,2023-10-31 16:31:24,13.56,4.55
3561,2023-10-31 16:33:50,11.3,4.25
3562,2023-10-31 16:36:16,9.58,4.0
3563,2023-10-31 16:38:43,11.56,3.76
3564,2023-10-31 16:41:08,10.97,3.89
3565,2023-10-31 16:43:34,9.22,4.33
3566,2023-10-31 16:46:00,10.39,4.42
3567,2023-10-31 16:48:31,10.54,4.18
3568,2023-10-31 16:50:58,11.69,3.92
3569,2023-10-31 16:53:24,14.16,3.79
3570,2023-10-31 16:55:51,12.78,3.6
3571,2023-10-31 17:00:43,10.42,4.21
3572,2023-10-31 17:03:09,10.02,4.1
3573,2023-10-31 17:05:38,9.83,3.86
3574,2023-10-31 17:08:03,13.26,4.2
3575,2023-10-31 17:10:31,13.48,4.55
3576,2023-10-31 17:12:57,11.8,4.22
3577,2023-10-31 17:15:23,13.58,4.21
3578,2023-10-31 17:17:49,12.9,4.8
3579,2023-10-31 17:20:18,11.23,4.55
3580,2023-10-31 17:22:44,9.49,4.19
3581,2023-10-31 17:25:10,11.08,4.34
3582,2023-10-31 17:27:36,14.38,4.92
3583,2023-10-31 17:30:02,12.7,5.04
3584,2023-10-31 17:32:29,11.63,4.72
3585,2023-10-31 17:34:55,13.3,4.65
3586,2023-10-31 17:37:21,12.78,4.29
3587,2023-10-31 17:39:46,10.92,4.33
3588,2023-10-31 17:42:13,12.21,4.49
3589,2023-10-31 17:44:40,13.78,4.64
3590,2023-10-31 17:47:06,15.71,4.9
3591,2023-10-31 17:49:32,17.37,5.42
3592,2023-10-31 17:51:58,13.94,5.78
3593,2023-10-31 17:54:24,11.94,5.62
3594,2023-10-31 17:56:52,13.26,5.34
3595,2023-10-31 17:59:18,16.42,5.48
3596,2023-10-31 18:01:44,14.59,5.44
3597,2023-10-31 18:04:09,13.1,5.4
3598,2023-10-31 18:06:35,11.58,5.48
3599,2023-10-31 18:09:02,13.29,5.5
3600,2023-10-31 18:11:28,15.22,5.42
